Order,Family,Genus,species,tree.name,female2n,male2n,B chromosomes,sex.chromosome.system,"notes, comments",Source,Study
Artiodactyla,Bovidae,Capricornis,crispus,Capricornis_crispus,50,50,,XY,,Blackmon,Biltueva et al. (Unpublished)
Artiodactyla,Bovidae,Kobus,kob,Kobus_kob,50,50,,XY,,Blackmon,
Artiodactyla,Bovidae,Syncerus,caffer,Syncerus_caffer,52,52,,XY,,Blackmon,
Artiodactyla,Bovidae,Ovis,aries,Ovis_aries,54,54,,XY,,Blackmon,Cribiu et al. 2001
Artiodactyla,Bovidae,Ovis,orientalis,Ovis_orientalis,54,54,,XY,,Blackmon,
Artiodactyla,Bovidae,Oryx,gazella gazella,Oryx_gazella gazella,56,56,,XY,,Blackmon,CRES San Diego (Unpublished)
Artiodactyla,Bovidae,Ovis,ammon nigrimontana,Ovis_ammon nigrimontana,56,56,,XY,,Blackmon,
Artiodactyla,Cervidae,Rucervus,duvaucelii,Rucervus_duvaucelii,56,56,,XY,,Blackmon,
Artiodactyla,Antilocapridae,Antilocapra,americana,Antilocapra_americana,58,58,,XY,,Blackmon,Kulemzina et al. 2009
Artiodactyla,Bovidae,Ammotragus,lervia,Ammotragus_lervia,58,58,,XY,,Blackmon,
Artiodactyla,Bovidae,Connochaetes,gnou,Connochaetes_gnou,58,58,,XY,,Blackmon,Rubes et al.2012
Artiodactyla,Bovidae,Connochaetes,taurinus,Connochaetes_taurinus,58,58,,XY,,Blackmon,
Artiodactyla,Bovidae,Gazella,thomsonii,Gazella_thomsonii,58,58,,XY,rujuvenation of autosome to sex chromosomes,Blackmon,CRES San Diego (Unpublished)
Artiodactyla,Bovidae,Rupricapra,rupicapra,Rupricapra_rupicapra,58,58,,XY,,Blackmon,
Artiodactyla,Cervidae,Cervus,unicolor,Cervus_unicolor,58,58,,XY,,Blackmon,
Artiodactyla,Bovidae,Aepyceros,melampus,Aepyceros_melampus,60,60,,XY,,Blackmon,
Artiodactyla,Bovidae,Bison,bison,Bison_bison,60,60,,XY,,Blackmon,
Artiodactyla,Bovidae,Bos,indicus,Bos_indicus,60,60,,XY,,Blackmon,
Artiodactyla,Bovidae,Bos,taurus,Bos_taurus,60,60,,XY,,Blackmon,Hayes et al. 1995
Artiodactyla,Bovidae,Capra,hircus,Capra_hircus,60,60,,XY,,Blackmon,Biltueva and Graphodatsky (Unpublished)
Artiodactyla,Bovidae,Capra,ibex,Capra_ibex,60,60,,XY,,Blackmon,
Artiodactyla,Bovidae,Cephalophus,silvicultor,Cephalophus_silvicultor,60,60,,XY,,Blackmon,CRES San Diego (Unpublished)
Artiodactyla,Bovidae,Hippotragus,niger,Hippotragus_niger,60,60,,XY,,Blackmon,CRES San Diego (Unpublished)
Artiodactyla,Cervidae,Axis,axis,Axis_axis,66,66,,XY,,Blackmon,
Artiodactyla,Cervidae,Alces,alces,Alces_alces,68,68,,XY,,Blackmon,Graphodatsky (Unpublished)
Artiodactyla,Cervidae,Cervus,elaphus,Cervus_elaphus,68,68,,XY,,Blackmon,
Artiodactyla,Cervidae,Dama,dama,Dama_dama,68,68,,XY,,Blackmon,
Artiodactyla,Cervidae,Elaphurus,davidianus,Elaphurus_davidianus,68,68,,XY,,Blackmon,
Artiodactyla,Cervidae,Capreolus,capreolus,Capreolus_capreolus,70,70,,XY,,Blackmon,
Artiodactyla,Cervidae,Hydropotes,inermis,Hydropotes_inermis,70,70,,XY,,Blackmon,
Artiodactyla,Cervidae,Odocoileus,hemionus,Odocoileus_hemionus,70,70,,XY,,Blackmon,
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,70,70,,XY,,Blackmon,Duarte (Unpublished)
Artiodactyla,Cervidae,Pudu,puda,Pudu_puda,70,70,,XY,,Blackmon,Spotorno and Fernandez-Donoso 1975
Artiodactyla,Cervidae,Rangifer,tarandus,Rangifer_tarandus,70,70,,XY,,Blackmon,CRES San Diego (Unpublished)
Artiodactyla,Camelidae,Camelus,bactrianus,Camelus_bactrianus,74,74,,XY,,Blackmon,Balmus et al. 2007
Artiodactyla,Camelidae,Vicugna,vicugna,Vicugna_vicugna,74,74,,XY,,Blackmon,
Carnivora,Mustelidae,Mustela,vison,Mustela_vison,30,30,,XY,,Blackmon,Serov (1998)
Carnivora,Mustelidae,Taxidea,taxus,Taxidea_taxus,32,32,,XY,,Blackmon,
Carnivora,Phocidae,Halichoerus,grypus,Halichoerus_grypus,32,32,,XY,,Blackmon,Arnason 1970a
Carnivora,Phocidae,Pagophilus,groenlandicus,Pagophilus_groenlandicus,32,32,,XY,,Blackmon,
Carnivora,Phocidae,Phoca,vitulina,Phoca_vitulina,32,32,,XY,,Blackmon,Fronicke et al. 1997
Carnivora,Phocidae,Pusa,hispida,Pusa_hispida,32,32,,XY,,Blackmon,Arnason 1974c
Carnivora,Canidae,Vulpes,fulva,Vulpes_fulva,34,34,,XY,,Blackmon,
Carnivora,Phocidae,Cystophora,cristata,Cystophora_cristata,34,34,,XY,,Blackmon,Arnason 1974b
Carnivora,Phocidae,Erignathus,barbatus,Erignathus_barbatus,34,34,,XY,,Blackmon,Arnason 1974b
Carnivora,Viverridae,Prionodon,linsang,Prionodon_linsang,34,34,,XY,,Blackmon,Wurster-Hill and Gray 1975
Carnivora,Herpestidae,Herpestes,auropunctatus,Herpestes_auropunctatus,36,35,,complex XY,X1X2Y,Blackmon,
Carnivora,Canidae,Vulpes,vulpes,Vulpes_vulpes,36,36,,XY,,Blackmon,
Carnivora,Felidae,Felis,geoffroyi,Felis_geoffroyi,36,36,,XY,,Blackmon,
Carnivora,Felidae,Felis,pardalis,Felis_pardalis,36,36,,XY,,Blackmon,
Carnivora,Felidae,Felis,wiedi,Felis_wiedi,36,36,,XY,,Blackmon,
Carnivora,Herpestidae,Suricata,suricatta,Suricata_suricatta,36,36,,XY,,Blackmon,
Carnivora,Otariidae,Callorhinus,ursinus,Callorhinus_ursinus,36,36,,XY,,Blackmon,Arnason 1977
Carnivora,Otariidae,Eumetopias,jubatus,Eumetopias_jubatus,36,36,,XY,,Blackmon,Arnason 1974b
Carnivora,Otariidae,Zalophus,californianus,Zalophus_californianus,36,36,,XY,,Blackmon,Arnason 1974a
Carnivora,Procyonidae,Ailurus,fulgens,Ailurus_fulgens,36,36,,XY,,Blackmon,Ni et al. 2002
Carnivora,Canidae,Lycaon,pictus,Lycaon_pictus,38,38,,XY,,Blackmon,
Carnivora,Felidae,Acinonyx,jubatus,Acinonyx_jubatus,38,38,,XY,,Blackmon,Nash (Unpublished)
Carnivora,Felidae,Felis,bengalensis,Felis_bengalensis,38,38,,XY,,Blackmon,
Carnivora,Felidae,Felis,catus,Felis_catus,38,38,,XY,,Blackmon,Cho et al. 1997
Carnivora,Felidae,Felis,concolor,Felis_concolor,38,38,,XY,,Blackmon,
Carnivora,Felidae,Felis,manul,Felis_manul,38,38,,XY,,Blackmon,
Carnivora,Felidae,Felis,marmorata,Felis_marmorata,38,38,,XY,,Blackmon,
Carnivora,Felidae,Felis,nigripes,Felis_nigripes,38,38,,XY,,Blackmon,Nash (Unpublished)
Carnivora,Felidae,Felis,serval,Felis_serval,38,38,,XY,,Blackmon,
Carnivora,Felidae,Felis,silvestris,Felis_silvestris,38,38,,XY,,Blackmon,
Carnivora,Felidae,Felis,viverrina,Felis_viverrina,38,38,,XY,,Blackmon,
Carnivora,Felidae,Felis,yagouaroundi,Felis_yagouaroundi,38,38,,XY,,Blackmon,
Carnivora,Felidae,Felis,lynx,Felis_lynx,38,38,,XY,,Blackmon,
Carnivora,Felidae,Lynx,rufus,Lynx_rufus,38,38,,XY,,Blackmon,
Carnivora,Felidae,Panthera,pardus,Panthera_pardus,38,38,,XY,,Blackmon,
Carnivora,Felidae,Panthera,tigris,Panthera_tigris,38,38,,XY,,Blackmon,
Carnivora,Felidae,Uncia,uncia,Uncia_uncia,38,38,,XY,,Blackmon,
Carnivora,Mustelidae,Amblonyx,cinerea,Amblonyx_cinerea,38,38,,XY,,Blackmon,
Carnivora,Mustelidae,Eira,barbara,Eira_barbara,38,38,,XY,,Blackmon,Wurster-Hill and Centerwall 1982
Carnivora,Mustelidae,Enhydra,lutris,Enhydra_lutris,38,38,,XY,,Blackmon,
Carnivora,Mustelidae,Martes,americana,Martes_americana,38,38,,XY,,Blackmon,
Carnivora,Mustelidae,Melogale,moschata,Melogale_moschata,38,38,,XY,,Blackmon,Nie et al. 2002
Carnivora,Procyonidae,Bassariscus,astutus,Bassariscus_astutus,38,38,,XY,,Blackmon,Nash et al. 2008
Carnivora,Procyonidae,Nasua,nasua,Nasua_nasua,38,38,,XY,,Blackmon,
Carnivora,Procyonidae,Potos,flavus,Potos_flavus,38,38,,XY,,Blackmon,CRES San Diego (Unpublished)
Carnivora,Procyonidae,Procyon,lotor,Procyon_lotor,38,38,,XY,,Blackmon,Stanyon et al. 1993
Carnivora,Viverridae,Viverricula,indica,Viverricula_indica,38,38,,XY,,Blackmon,Wurster-Hill and Gray 1975
Carnivora,Hyaenidae,Crocuta,crocuta,Crocuta_crocuta,40,40,,XY,,Blackmon,Perelman et al. 2005
Carnivora,Hyaenidae,Hyaena,brunnea,Hyaena_brunnea,40,40,,XY,,Blackmon,
Carnivora,Hyaenidae,Proteles,cristatus,Proteles_cristatus,40,40,,XY,,Blackmon,
Carnivora,Mustelidae,Mustela,putorius furo,Mustela_putorius furo,40,40,,XY,,Blackmon,Cavagna et al. 2000
Carnivora,Viverridae,Arctogalidia,trivirgata stigmatica,Arctogalidia_trivirgata stigmatica,40,40,,XY,,Blackmon,
Carnivora,Canidae,Nyctereutes,procyonoides,Nyctereutes_procyonoides,42,42,,XY,,Blackmon,
Carnivora,Eupleridae,Fossa,fossa,Fossa_fossa,42,42,,XY,,Blackmon,Nash et al. 2008
Carnivora,Mustelidae,Gulo,gulo,Gulo_gulo,42,42,,XY,,Blackmon,Graphodatsky (Unpublished)
Carnivora,Mustelidae,Mustela,frenata,Mustela_frenata,42,42,,XY,,Blackmon,
Carnivora,Viverridae,Arctictis,binturong,Arctictis_binturong,42,42,,XY,,Blackmon,Wurster-Hill and Gray 1975
Carnivora,Viverridae,Paradoxurus,hermaphroditicus,Paradoxurus_hermaphroditicus,42,42,,XY,,Blackmon,Wurster-Hill and Gray 1975
Carnivora,Mustelidae,Mustela,altaica,Mustela_altaica,44,44,,XY,,Blackmon,Graphodatsky et al. 2002
Carnivora,Mustelidae,Mustela,erminea,Mustela_erminea,44,44,,XY,,Blackmon,Graphodatsky (Unpublished)
Carnivora,Canidae,Alopex,lagopus,Alopex_lagopus,50,50,,XY,,Blackmon,Nash et al. 2001
Carnivora,Mephitidae,Mephitis,mephitis,Mephitis_mephitis,50,50,,XY,,Blackmon,Perelman et al. 2008
Carnivora,Viverridae,Genetta,genetta neumanni,Genetta_genetta neumanni,52,52,,XY,,Blackmon,
Carnivora,Mustelidae,Spilogale,putorius,Spilogale_putorius,64,64,,XY,,Blackmon,
Carnivora,Canidae,Urocyon,cinereoargenteus,Urocyon_cinereoargenteus,66,66,,XY,,Blackmon,Wayne et al. 1987a
Carnivora,Canidae,Otocyon,megalotis,Otocyon_megalotis,72,72,,XY,,Blackmon,Wayne et al. 1987a
Carnivora,Canidae,Atelocynus,microtis,Atelocynus_microtis,74,74,,XY,,Blackmon,Wurster-Hill and Centerwall 1982
Carnivora,Ursidae,Helarctos,malayanus,Helarctos_malayanus,74,74,,XY,,Blackmon,
Carnivora,Ursidae,Selenarctos,thibetanus,Selenarctos_thibetanus,74,74,,XY,,Blackmon,
Carnivora,Ursidae,Ursus,americanus,Ursus_americanus,74,74,,XY,,Blackmon,Nash and O'Brien 1987
Carnivora,Canidae,Canis,familiaris,Canis_familiaris,78,78,,XY,,Blackmon,Graphodatsky et al. 2000a
Carnivora,Canidae,Canis,latrans,Canis_latrans,78,78,,XY,,Blackmon,Wurster-Hill and Centerwall 1982
Chiroptera,Phyllostomidae,Choeroniscus,godmani,Choeroniscus_godmani,20,19,,complex XY,X1X2Y,Blackmon,Hsu et al. 1968
Chiroptera,Phyllostomidae,Carollia,castanea,Carollia_castanea,20,20,,XY,,Blackmon,
Chiroptera,Phyllostomidae,Carollia,perspicillata,Carollia_perspicillata,20,21,,complex XY,XY1Y2,Blackmon,Teeling and Stanyon (Unpublished)
Chiroptera,Phyllostomidae,Carollia,subrufa,Carollia_subrufa,20,21,,complex XY,XY1Y2,Blackmon,
Chiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla_macconnelli,22,21,,complex XY,X1X2Y,Blackmon,Baker et al. 1979
Chiroptera,Phyllostomidae,Chiroderma,villosum,Chiroderma_villosum,26,26,,XY,,Blackmon,Varella-Garcia et al. 1989
Chiroptera,Vespertilionidae,Lasiurus,intermedius,Lasiurus_intermedius,26,26,,XY,,Blackmon,
Chiroptera,Phyllostomidae,Desmodus,rotundus murius,Desmodus_rotundus murius,28,28,,XY,,Blackmon,
Chiroptera,Vespertilionidae,Lasiurus,seminolus,Lasiurus_seminolus,28,28,,XY,,Blackmon,
Chiroptera,Phyllostomidae,Sturnina,lilium,Sturnina_lilium,30,30,,XY,,Blackmon,Varella-Garcia et al. 1989
Chiroptera,Vespertilionidae,Pipistrellus,subflavus,Pipistrellus_subflavus,30,30,,XY,,Blackmon,
Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Artibeus_jamaicensis,30,31,,complex XY,XY1Y2,Blackmon,Baker et al. 1979
Chiroptera,Phyllostomidae,Artibeus,lituratus,Artibeus_lituratus,30,31,,complex XY,XY1Y2,Blackmon,Varella-Garcia et al. 1989
Chiroptera,Phyllostomidae,Artibeus,toltecus,Artibeus_toltecus,30,31,,complex XY,XY1Y2,Blackmon,
Chiroptera,Phyllostomidae,Glossophaga,soricina,Glossophaga_soricina,32,32,,XY,,Blackmon,Varella-Garcia et al. 1989
Chiroptera,Phyllostomidae,Mimon,crenulatum,Mimon_crenulatum,32,32,,XY,,Blackmon,Baker et al. 1979
Chiroptera,Noctilionidae,Noctilio,albiventris,Noctilio_albiventris,34,34,,XY,,Blackmon,Varella-Garcia et al. 1989
Chiroptera,Natalidae,Natalus,tumidirostris,Natalus_tumidirostris,36,36,,XY,,Blackmon,
Chiroptera,Phyllostomidae,Rhinophyla,pumilio,Rhinophyla_pumilio,36,36,,XY,,Blackmon,Baker et al. 1979
Chiroptera,Phyllostomidae,Uroderma,magnirostrum,Uroderma_magnirostrum,36,36,,XY,,Blackmon,Pieczarka et al. 2013
Chiroptera,Pteropodidae,Rousettus,leschenaulti,Rousettus_leschenaulti,36,36,,XY,,Blackmon,Sreeepada and Gururaj 1995
Chiroptera,Vespertilionidae,Pipistrellus,affinis,Pipistrellus_affinis,36,36,,XY,,Blackmon,
Chiroptera,Mormoopidae,Pteronotus,parnelii,Pteronotus_parnelii,38,38,,XY,,Blackmon,Sites et al. 1981
Chiroptera,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,38,38,,XY,,Blackmon,Choudhury and Jena 1995
Chiroptera,Vespertilionidae,Pipistrellus,mimus,Pipistrellus_mimus,38,38,,XY,,Blackmon,Volleth et al. 2001
Chiroptera,Emballonuridae,Taphozous,longimanus,Taphozous_longimanus,42,42,,XY,,Blackmon,Sreepada et al. 1995
Chiroptera,Phyllostomidae,Uroderma,bilobatum,Uroderma_bilobatum,44,44,,XY,,Blackmon,
Chiroptera,Vespertilionidae,Myotis,grisescens,Myotis_grisescens,44,44,,XY,,Blackmon,
Chiroptera,Vespertilionidae,Myotis,macrodactylus,Myotis_macrodactylus,44,44,,XY,,Blackmon,
Chiroptera,Vespertilionidae,Myotis,velifer,Myotis_velifer,44,44,,XY,,Blackmon,
Chiroptera,Vespertilionidae,Antrozous,pallidus,Antrozous_pallidus,46,46,,XY,,Blackmon,
Chiroptera,Vespertilionidae,Nycticeius,humeralis,Nycticeius_humeralis,46,46,,XY,,Blackmon,
Chiroptera,Molossidae,Tadarida,brasiliensis,Tadarida_brasiliensis,48,48,,XY,,Blackmon,
Chiroptera,Vespertilionidae,Eptesicus,fuscus,Eptesicus_fuscus,50,50,,XY,,Blackmon,Teeling and Stanyon (Unpublished)
Cingulata,Chlamyphoridae,Chaetophractus,villosus,Chaetophractus_villosus,60,60,,XY,,Blackmon,Jorge et al. 1977
Cingulata,Chlamyphoridae,Cabassous,centralis,Cabassous_centralis,62,62,,XY,,Blackmon,Benirschke 1969
Cingulata,Dasypodidae,Dasypus,novemcinctus,Dasypus_novemcinctus,64,64,,XY,,Blackmon,Jorge et al. 1977
Dasyuromorphia,Dasyuridae,Dasyurops,maculatus,Dasyurops_maculatus,14,14,,XY,,Blackmon,
Dasyuromorphia,Dasyuridae,Sminthopsis,crassicaudata,Sminthopsis_crassicaudata,14,14,,XY,,Blackmon,Rofe 1979
Dermoptera,Cynocephalidae,Cynocephalus,variegatus,Cynocephalus_variegatus,56,56,,XY,,Blackmon,Nie et al. 2008
Didelphimorphia,Didelphidae,Caluromys,derbianus,Caluromys_derbianus,14,14,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Marmosa,alstoni,Marmosa_alstoni,14,14,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Marmosa,murina,Marmosa_murina,14,14,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Marmosa,pusilla,Marmosa_pusilla,14,14,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Marmosa,robinsoni,Marmosa_robinsoni,14,14,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Monodelphis,brevicaudata,Monodelphis_brevicaudata,18,18,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Chironectes,panamensis,Chironectes_panamensis,22,22,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Didelphis,marsupialis,Didelphis_marsupialis,22,22,,XY,,Blackmon,Aniskin et al. 1991
Didelphimorphia,Didelphidae,Didelphys,albiventris,Didelphys_albiventris,22,22,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Lutreolina,crassicaudata,Lutreolina_crassicaudata,22,22,,XY,,Blackmon,
Didelphimorphia,Didelphidae,Philander,opossum,Philander_opossum,22,22,,XY,,Blackmon,Svartman 1998
Diprodontia,Macropodidae,Macropus,rufus,Macropus_rufus,20,20,,XY,,Blackmon,Rofe 1979
Diprotodontia,Macropodidae,Wallabia,eugenii,Wallabia_eugenii,16,16,,XY,,Blackmon,
Diprotodontia,Phalangeridae,Trichosurus,vulpecula,Trichosurus_vulpecula,20,20,,XY,,Blackmon,
Eulipotyphla,Talpidae,Talpa,europaea,Talpa_europaea,34,34,,XY,,Blackmon,Volleth and Muller 2006
Eulipotyphla,Soricidae,Notiosorex,crawfordi,Notiosorex_crawfordi,68,68,,XY,,Blackmon,
Lagomorpha,Ochotonidae,Ochotona,hyperborea,Ochotona_hyperborea,40,40,,XY,,Blackmon,Perelman and Graphodatsky (Unpublished)
Lagomorpha,Leporidae,Oryctolagus,cuniculus,Oryctolagus_cuniculus,44,44,,XY,,Blackmon,Korstanje et al. 1999
Lagomorpha,Leporidae,Lepus,americanus,Lepus_americanus,48,48,,XY,,Blackmon,
Lagomorpha,Leporidae,Lepus,alleni alleni,Lepus_alleni alleni,48,48,,XY,,Blackmon,
Lagomorpha,Leporidae,Lepus,californicus eremicus,Lepus_californicus eremicus,48,48,,XY,,Blackmon,
Lagomorpha,Leporidae,Lepus,townsendii,Lepus_townsendii,48,48,,XY,,Blackmon,
Lagomorpha,Leporidae,Romerolagus,diazi,Romerolagus_diazi,48,48,,XY,,Blackmon,Robinson et al. 2002
Lagomorpha,Ochotonidae,Ochotona,rufescene rufescens,Ochotona_rufescene rufescens,60,60,,XY,,Blackmon,
Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,Ornithorhynchus_anatinus,52,52,,complex XY,X1X2X3X4X5Y1Y2Y3Y4Y5,Blackmon,Bick and Sharman 1975
Monotremata,Tachyglossidae,Tachyglossus,aculeatus,Tachyglossus_aculeatus,64,63,,complex XY,X1X2X3X4X5Y1Y2Y3Y4O,Blackmon,Bick and Jackson 1967
Peramelemorphia,Peramelidae,Perameles,nasuta,Perameles_nasuta,14,14,,XY,,Blackmon,Rofe 1979
Perissodactyla,Equidae,Equus,zebra,Equus_zebra,32,32,,XY,,Blackmon,
Perissodactyla,Equidae,Equus,prewalskii,Equus_prewalskii,44,44,,XY,,Blackmon,
Perissodactyla,Equidae,Equus,grevyi,Equus_grevyi,46,46,,XY,,Blackmon,Musilova et al. 2007
Perissodactyla,Equidae,Equus,asinus,Equus_asinus,62,62,,XY,,Blackmon,Raudsepp and Chowdhary 1999
Perissodactyla,Equidae,Equus,caballus,Equus_caballus,64,64,,XY,,Blackmon,Bowling et al. 1997
Perissodactyla,Tapiridae,Tapirus,terrestris,Tapirus_terrestris,80,80,,XY,,Blackmon,Houck et al. 2000
Perissodactyla,Rhinocerotidae,Ceratotherium,simum,Ceratotherium_simum,82,82,,XY,,Blackmon,
Perissodactyla,Rhinocerotidae,Rhinoceros,unicornis,Rhinoceros_unicornis,82,82,,XY,,Blackmon,Houck et al. 1994
Pilosa,Choloepodidae,Choloepus,hoffmanni,Choloepus_hoffmanni,49,49,,complex XY,X1X2Y,Blackmon,
Pilosa,Myrmecophagidae,Tamandua,tetradactyla,Tamandua_tetradactyla,54,54,,XY,,Blackmon,Jorge et al. 1977
Primates,Atelidae,Ateles,geoffroyi,Ateles_geoffroyi,34,34,,XY,,Blackmon,Pieczarka et al. 1989
Primates,Galagidae,Galago,alleni,Galago_alleni,40,40,,XY,,Blackmon,
Primates,Cercopithecidae,Cercocebus,torquatus,Cercocebus_torquatus,42,42,,XY,,Blackmon,F. Garcia et al. 2002
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,42,42,,XY,,Blackmon,Ruiz-Herrera et al. 2002
Primates,Cercopithecidae,Macaca,mulatta,Macaca_mulatta,42,42,,XY,,Blackmon,Bigoni and Stanyon (Unpublished)
Primates,Cercopithecidae,Papio,papio,Papio_papio,42,42,,XY,,Blackmon,
Primates,Callitrichidae,Callithrix,argentata,Callithrix_argentata,44,44,,XY,,Blackmon,Canavez et al. 1996
Primates,Callitrichidae,Callithrix,pygmaea,Callithrix_pygmaea,44,44,,XY,,Blackmon,
Primates,Cebidae,Saimiri,sciureus,Saimiri_sciureus,44,44,,XY,,Blackmon,Stanyon et al. 2000
Primates,Cercopithecidae,Presbytis,entellus,Presbytis_entellus,44,44,,XY,,Blackmon,
Primates,Cercopithecidae,Presbytis,obscurus,Presbytis_obscurus,44,44,,XY,,Blackmon,
Primates,Cercopithecidae,Pygathrix,nemaeus,Pygathrix_nemaeus,44,44,,XY,,Blackmon,Bigoni 1995
Primates,Cercopithecidae,Trachypithecus,cristatus,Trachypithecus_cristatus,44,44,,XY,,Blackmon,
Primates,Lemuridae,Lemur,macaco,Lemur_macaco,44,44,,XY,,Blackmon,Muller et al. 2004
Primates,Pitheciidae,Cacajao,calvus,Cacajao_calvus,46,45,,complex XY,X1X2Y,Blackmon,
Primates,Callitrichidae,Callithrix,humeralifer,Callithrix_humeralifer,46,46,,XY,,Blackmon,
Primates,Callitrichidae,Callithrix,jacchus,Callithrix_jacchus,46,46,,XY,,Blackmon,Bigoni and Stanyon (Unpublished)
Primates,Callitrichidae,Leontopithecus,rosalia,Leontopithecus_rosalia,46,46,,XY,,Blackmon,Seuanez et al. 1988
Primates,Callitrichidae,Saguinus,fusicollis,Saguinus_fusicollis,46,46,,XY,,Blackmon,
Primates,Callitrichidae,Saguinus,mystax,Saguinus_mystax,46,46,,XY,,Blackmon,
Primates,Callitrichidae,Saguinus,nigricollis,Saguinus_nigricollis,46,46,,XY,,Blackmon,
Primates,Callitrichidae,Saguinus,oedipus,Saguinus_oedipus,46,46,,XY,,Blackmon,
Primates,Hominidae,Homo,sapiens,Homo_sapiens,46,46,,XY,,Blackmon,Francke 1994
Primates,Lemuridae,Lemur,variegatus subcinctus,Lemur_variegatus subcinctus,46,46,,XY,,Blackmon,
Primates,Callitrichidae,Callimico,goeldii,Callimico_goeldii,48,47,,complex XY,X1X2Y,Blackmon,Dumas et al. 2007
Primates,Cercopithecidae,Allenopithecus,nigroviridis,Allenopithecus_nigroviridis,48,48,,XY,,Blackmon,CRES San Diego (Unpublished)
Primates,Cercopithecidae,Nasalis,larvatus,Nasalis_larvatus,48,48,,XY,,Blackmon,
Primates,Hominidae,Gorilla,gorilla,Gorilla_gorilla,48,48,,XY,,Blackmon,Yunis and Prakash 1982
Primates,Hominidae,Pan,paniscus,Pan_paniscus,48,48,,XY,,Blackmon,Bigoni and Stanyon (Unpublished)
Primates,Hominidae,Pan,troglodytes,Pan_troglodytes,48,48,,XY,,Blackmon,Yunis and Prakash 1982
Primates,Hominidae,Pongo,pygmaeus,Pongo_pygmaeus,48,48,,XY,,Blackmon,Yunis and Prakash 1982
Primates,Aotidae,Aotus,azarae,Aotus_azarae,50,49,,complex XY,X1X2Y,Blackmon,
Primates,Aotidae,Aotus,boliviensis,Aotus_boliviensis,50,49,,complex XY,X1X2Y,Blackmon,
Primates,Aotidae,Aotus,inflatus,Aotus_inflatus,50,49,,complex XY,X1X2Y,Blackmon,
Primates,Aotidae,Aotus,sp.,Aotus_sp.,50,49,,complex XY,X1X2Y,Blackmon,
Primates,Atelidae,Alouatta,belzebul,Alouatta_belzebul,50,49,,complex XY,X1X2Y,Blackmon,
Primates,Atelidae,Alouatta,fusca,Alouatta_fusca,50,49,,complex XY,X1X2Y,Blackmon,
Primates,Hylobatidae,Symphalangus,brachytanites,Symphalangus_brachytanites,50,50,,XY,,Blackmon,
Primates,Hylobatidae,Hylobates,concolor,Hylobates_concolor,52,52,,XY,,Blackmon,Koehler et al. 1995
Primates,Atelidae,Alouatta,palliata,Alouatta_palliata,54,53,,complex XY,X1X2Y,Blackmon,
Primates,Aotidae,Aotus,trivirgatus,Aotus_trivirgatus,54,54,,XY,,Blackmon,
Primates,Cebidae,Cebus,albifrons,Cebus_albifrons,54,54,,XY,,Blackmon,Amaral et al. 2008
Primates,Cercopithecidae,Cercopithecus,talapoin,Cercopithecus_talapoin,54,54,,XY,,Blackmon,
Primates,Cercopithecidae,Erythrocebus,patas,Erythrocebus_patas,54,54,,XY,,Blackmon,Stanyon et al. 2005
Primates,Lemuridae,Lemur,catta,Lemur_catta,56,56,,XY,,Blackmon,
Primates,Galagidae,Galago,demidovii,Galago_demidovii,58,58,,XY,,Blackmon,
Primates,Cercopithecidae,Cercopithecus,aethiops,Cercopithecus_aethiops,60,60,,XY,,Blackmon,Finelli et al. 1999
Primates,Lemuridae,Lemur,fulvus fulvus,Lemur_fulvus fulvus,60,60,,XY,,Blackmon,
Primates,Atelidae,Lagothrix,ubericolor,Lagothrix_ubericolor,62,62,,XY,,Blackmon,
Primates,Galagidae,Galago,crassicaudatus monteiri,Galago_crassicaudatus monteiri,62,62,,XY,,Blackmon,
Primates,Cercopithecidae,Cercopithecus,ascanius,Cercopithecus_ascanius,66,66,,XY,,Blackmon,
Primates,Cercopithecidae,Cercopithecus,cephus,Cercopithecus_cephus,66,66,,XY,,Blackmon,Clemente et al. 1990
Proboscidea,Elephantidae,Elephas,maximus,Elephas_maximus,56,56,,XY,,Blackmon,Houck et al. 2001
Proboscidea,Elephantidae,Loxodonta,africana,Loxodonta_africana,56,56,,XY,,Blackmon,Houck et al. 2001
Rodentia,Muridae,Taterillus,tranieri,Taterillus_tranieri,14,15,,complex XY,XY1Y2,Blackmon,Dobigny et al. 2003
Rodentia,Cricetidae,Ellobius,lutescens,Ellobius_lutescens,17,17,,XO,XO females and males/no SRY,Blackmon,Perelman et al. (Unpublished)
Rodentia,Cricetidae,Akodon,urichi venezeulensis,Akodon_urichi venezeulensis,18,18,,XY,,Blackmon,
