,proportion,category
70,0.0429594272076372,Observed
71,0.0402144772117962,Observed
72,0.0349127182044888,Observed
73,0.0440097799511002,Observed
74,0.0364077669902913,Observed
75,0.0515463917525773,Observed
76,0.0275229357798165,Observed
77,0.0364077669902913,Observed
78,0.0330788804071247,Observed
79,0.0401002506265664,Observed
80,0.031413612565445,Observed
81,0.0371352785145889,Observed
82,0.0350877192982456,Observed
83,0.0324074074074074,Observed
84,0.0465686274509804,Observed
85,0.0364963503649635,Observed
86,0.0305882352941176,Observed
87,0.0334190231362468,Observed
88,0.0414634146341463,Observed
89,0.0283018867924528,Observed
90,0.0339805825242718,Observed
91,0.0403022670025189,Observed
92,0.0426666666666667,Observed
93,0.0418848167539267,Observed
94,0.0406091370558376,Observed
95,0.0324189526184539,Observed
96,0.0490956072351421,Observed
97,0.0336787564766839,Observed
98,0.0357142857142857,Observed
99,0.0480769230769231,Observed
100,0.0346534653465347,Observed
101,0.0828184411895809,Null
102,0.082323279710344,Null
103,0.0823145214884763,Null
104,0.0827515559013581,Null
105,0.0817227129010429,Null
106,0.0826352268753891,Null
107,0.0825969424114267,Null
108,0.0819697330860406,Null
109,0.0821851515938447,Null
110,0.0823660797328434,Null
111,0.0829536203032795,Null
112,0.0837411921005462,Null
113,0.0827911475782689,Null
114,0.0819175366766491,Null
115,0.0836465771410779,Null
116,0.0828056323449577,Null
117,0.0827334293947615,Null
118,0.0823758598322903,Null
119,0.0832711979586619,Null
120,0.0821891565707151,Null
121,0.0833601752176302,Null
122,0.0814198047393381,Null
123,0.0819775967609965,Null
124,0.0818168649342026,Null
125,0.0824593861422801,Null
126,0.0832150612594745,Null
127,0.0829574422357526,Null
128,0.083447527369649,Null
129,0.0818356250565236,Null
130,0.0824154894726594,Null
131,0.0824238768679848,Null
132,0.0823334435984736,Null
133,0.0829918827996549,Null
134,0.0824117770679482,Null
135,0.0837605988346935,Null
136,0.0816439657053717,Null
137,0.0819876573535046,Null
138,0.0829682782607126,Null
139,0.0837498984638107,Null
140,0.0824012422632866,Null
141,0.082225189822551,Null
142,0.0817914096784354,Null
143,0.0827974189959173,Null
144,0.0833297531354021,Null
145,0.0831782642952522,Null
146,0.0822122155836261,Null
147,0.0835381695386146,Null
148,0.0827798825286924,Null
149,0.0824046837725405,Null
150,0.0820916180704366,Null
151,0.0831780305179008,Null
152,0.0839844673139859,Null
153,0.0824202534346401,Null
154,0.0818710256561848,Null
155,0.0830337139596611,Null
156,0.0829616023502451,Null
157,0.0837303081417307,Null
158,0.0830189937795512,Null
159,0.0823880114754448,Null
160,0.083960513135863,Null
161,0.0824483356588888,Null
162,0.0824340883274025,Null
163,0.0816750570844299,Null
164,0.0829731636689899,Null
165,0.0837646438847825,Null
166,0.082813134503354,Null
167,0.0831470871758078,Null
168,0.0828186680234074,Null
169,0.0837100698261478,Null
170,0.0821356178354658,Null
171,0.0834052762778681,Null
172,0.0822819441791428,Null
173,0.0822273964016729,Null
174,0.0823041431588371,Null
175,0.0833267908332232,Null
176,0.0817097308020591,Null
177,0.0828497010873168,Null
178,0.0838869082057145,Null
179,0.0824411223182672,Null
180,0.0834904021537167,Null
181,0.0838640938391784,Null
182,0.0833331496303554,Null
183,0.0817837596836644,Null
184,0.0818334609447933,Null
185,0.0825770291738051,Null
186,0.0826789439504499,Null
187,0.0831630870768879,Null
188,0.082926168675589,Null
189,0.0819267182771782,Null
190,0.0820146428115481,Null
191,0.0829002072940226,Null
192,0.0836169854256719,Null
193,0.0837341358174472,Null
194,0.0834060816473025,Null
195,0.0823200315031351,Null
196,0.0822267668723691,Null
197,0.0827515448235888,Null
198,0.0825007404314669,Null
199,0.0821010737076264,Null
200,0.0830517325932585,Null
